country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,sd_score,standarized_sd_score
Canada,Ontario,Hamilton,2020-02-15,3.0,6.0,6.0,-9.0,0.0,-1.0,-7.0,32.1483771251932
Canada,Ontario,Hamilton,2020-02-16,10.0,14.0,23.0,-5.0,-5.0,-2.0,-39.0,27.202472952086552
Canada,Ontario,Hamilton,2020-02-17,-34.0,-62.0,44.0,-41.0,-74.0,16.0,183.0,61.514683153013905
Canada,Ontario,Hamilton,2020-02-18,1.0,18.0,-2.0,-11.0,-2.0,1.0,-3.0,32.766615146831526
Canada,Ontario,Hamilton,2020-02-19,-1.0,7.0,-2.0,-13.0,1.0,1.0,9.0,34.62132921174652
Canada,Ontario,Hamilton,2020-02-20,2.0,6.0,2.0,-13.0,1.0,0.0,2.0,33.53941267387944
Canada,Ontario,Hamilton,2020-02-21,0.0,-1.0,-3.0,-18.0,-8.0,2.0,32.0,38.17619783616693
Canada,Ontario,Hamilton,2020-02-22,8.0,9.0,31.0,-4.0,6.0,-1.0,-51.0,25.347758887171562
Canada,Ontario,Hamilton,2020-02-23,7.0,6.0,50.0,-7.0,2.0,-1.0,-59.0,24.111282843894898
Canada,Ontario,Hamilton,2020-02-24,3.0,5.0,19.0,-3.0,3.0,0.0,-27.0,29.057187017001546
Canada,Ontario,Hamilton,2020-02-25,0.0,8.0,0.0,-7.0,4.0,0.0,-5.0,32.45749613601237
Canada,Ontario,Hamilton,2020-02-26,-10.0,-5.0,-13.0,-12.0,0.0,3.0,43.0,39.876352395672335
Canada,Ontario,Hamilton,2020-02-27,-8.0,-4.0,-14.0,-11.0,-1.0,3.0,41.0,39.56723338485317
Canada,Ontario,Hamilton,2020-02-28,0.0,3.0,-7.0,-11.0,0.0,1.0,16.0,35.7032457496136
Canada,Ontario,Hamilton,2020-02-29,8.0,13.0,4.0,-6.0,8.0,-1.0,-28.0,28.90262751159196
Canada,Ontario,Hamilton,2020-03-01,7.0,11.0,17.0,-6.0,4.0,-1.0,-34.0,27.97527047913447
Canada,Ontario,Hamilton,2020-03-02,3.0,8.0,-2.0,-11.0,3.0,1.0,0.0,33.23029366306028
Canada,Ontario,Hamilton,2020-03-03,2.0,8.0,-4.0,-9.0,4.0,0.0,-1.0,33.07573415765069
Canada,Ontario,Hamilton,2020-03-04,5.0,9.0,14.0,-6.0,6.0,0.0,-28.0,28.90262751159196
Canada,Ontario,Hamilton,2020-03-05,9.0,11.0,21.0,-5.0,2.0,0.0,-38.0,27.35703245749614
Canada,Ontario,Hamilton,2020-03-06,-5.0,-4.0,-7.0,-13.0,-5.0,4.0,38.0,39.10355486862442
Canada,Ontario,Hamilton,2020-03-07,12.0,15.0,37.0,-5.0,7.0,-1.0,-67.0,22.874806800618238
Canada,Ontario,Hamilton,2020-03-08,9.0,12.0,87.0,-2.0,1.0,-1.0,-108.0,16.537867078825347
Canada,Ontario,Hamilton,2020-03-09,7.0,11.0,46.0,-5.0,4.0,0.0,-63.0,23.493044822256568
Canada,Ontario,Hamilton,2020-03-10,3.0,11.0,5.0,-10.0,3.0,1.0,-11.0,31.530139103554866
Canada,Ontario,Hamilton,2020-03-11,4.0,10.0,8.0,-8.0,5.0,0.0,-19.0,30.29366306027821
Canada,Ontario,Hamilton,2020-03-12,7.0,35.0,12.0,-12.0,3.0,1.0,-44.0,26.42967542503864
Canada,Ontario,Hamilton,2020-03-13,-1.0,43.0,10.0,-20.0,-2.0,3.0,-27.0,29.057187017001546
Canada,Ontario,Hamilton,2020-03-14,-9.0,25.0,13.0,-22.0,0.0,3.0,-4.0,32.61205564142195
Canada,Ontario,Hamilton,2020-03-15,-13.0,8.0,36.0,-24.0,-7.0,3.0,3.0,33.69397217928903
Canada,Ontario,Hamilton,2020-03-16,-11.0,25.0,25.0,-35.0,-26.0,9.0,31.0,38.02163833075734
Canada,Ontario,Hamilton,2020-03-17,-28.0,11.0,17.0,-41.0,-33.0,13.0,87.0,46.67697063369397
Canada,Ontario,Hamilton,2020-03-18,-36.0,-2.0,9.0,-46.0,-38.0,15.0,128.0,53.01391035548686
Canada,Ontario,Hamilton,2020-03-19,-38.0,-1.0,14.0,-48.0,-43.0,17.0,133.0,53.78670788253478
Canada,Ontario,Hamilton,2020-03-20,-43.0,-8.0,-2.0,-51.0,-46.0,20.0,170.0,59.50540958268934
Canada,Ontario,Hamilton,2020-03-21,-47.0,-11.0,40.0,-46.0,-32.0,12.0,108.0,49.92272024729521
Canada,Ontario,Hamilton,2020-03-22,-52.0,-24.0,14.0,-52.0,-37.0,11.0,162.0,58.26893353941267
Canada,Ontario,Hamilton,2020-03-23,-46.0,-13.0,-29.0,-59.0,-51.0,20.0,218.0,66.9242658423493
Canada,Ontario,Hamilton,2020-03-24,-48.0,-14.0,-3.0,-56.0,-52.0,20.0,193.0,63.06027820710973
Canada,Ontario,Hamilton,2020-03-25,-54.0,-22.0,10.0,-56.0,-56.0,22.0,200.0,64.14219474497682
Canada,Ontario,Hamilton,2020-03-26,-54.0,-22.0,2.0,-60.0,-56.0,23.0,213.0,66.15146831530139
Canada,Ontario,Hamilton,2020-03-27,-53.0,-19.0,6.0,-58.0,-56.0,24.0,204.0,64.76043276661515
Canada,Ontario,Hamilton,2020-03-28,-60.0,-27.0,-39.0,-62.0,-44.0,16.0,248.0,71.5610510046368
Canada,Ontario,Hamilton,2020-03-29,-56.0,-32.0,-4.0,-56.0,-43.0,12.0,203.0,64.60587326120556
Canada,Ontario,Hamilton,2020-03-30,-53.0,-22.0,-24.0,-61.0,-58.0,22.0,240.0,70.32457496136011
Canada,Ontario,Hamilton,2020-03-31,-49.0,-16.0,-24.0,-59.0,-57.0,22.0,227.0,68.31530139103555
Canada,Ontario,Hamilton,2020-04-01,-49.0,-17.0,4.0,-56.0,-57.0,22.0,197.0,63.67851622874807
Canada,Ontario,Hamilton,2020-04-02,-49.0,-16.0,-2.0,-58.0,-58.0,23.0,206.0,65.06955177743431
Canada,Ontario,Hamilton,2020-04-03,-51.0,-19.0,-24.0,-58.0,-57.0,25.0,234.0,69.39721792890263
Canada,Ontario,Hamilton,2020-04-04,-54.0,-22.0,-21.0,-53.0,-43.0,15.0,208.0,65.37867078825347
Canada,Ontario,Hamilton,2020-04-05,-58.0,-31.0,-19.0,-53.0,-43.0,13.0,217.0,66.76970633693972
Canada,Ontario,Hamilton,2020-04-06,-53.0,-20.0,-18.0,-59.0,-58.0,22.0,230.0,68.77897990726429
Canada,Ontario,Hamilton,2020-04-07,-52.0,-17.0,-31.0,-60.0,-59.0,23.0,242.0,70.63369397217929
Canada,Ontario,Hamilton,2020-04-08,-48.0,-8.0,-8.0,-56.0,-58.0,22.0,200.0,64.14219474497682
Canada,Ontario,Hamilton,2020-04-09,-40.0,13.0,-25.0,-55.0,-59.0,22.0,188.0,62.287480680061826
Canada,Ontario,Hamilton,2020-04-10,-83.0,-77.0,-53.0,-75.0,-84.0,35.0,407.0,96.13601236476043
Canada,Ontario,Hamilton,2020-04-11,-50.0,1.0,-17.0,-52.0,-46.0,15.0,179.0,60.89644513137558
Canada,Ontario,Hamilton,2020-04-12,-82.0,-78.0,-36.0,-62.0,-55.0,14.0,327.0,83.77125193199382
Canada,Ontario,Hamilton,2020-04-13,-55.0,-19.0,-44.0,-67.0,-65.0,25.0,275.0,75.73415765069552
Canada,Ontario,Hamilton,2020-04-14,-50.0,-11.0,-32.0,-61.0,-58.0,23.0,235.0,69.55177743431221
Canada,Ontario,Hamilton,2020-04-15,-50.0,-16.0,-31.0,-59.0,-58.0,23.0,237.0,69.86089644513137
Canada,Ontario,Hamilton,2020-04-16,-51.0,-15.0,-29.0,-56.0,-59.0,24.0,234.0,69.39721792890263
Canada,Ontario,Hamilton,2020-04-17,-55.0,-20.0,-36.0,-58.0,-58.0,26.0,253.0,72.3338485316847
Canada,Ontario,Hamilton,2020-04-18,-54.0,-17.0,-17.0,-46.0,-40.0,15.0,189.0,62.442040185471406
